x,y,z
0.929943108700892,-1.46962476303989,1.5026380288263854e-8
0.991670420271174,-1.46962476303989,1.2192598256045285e-8
1.05339773184146,-1.46962476303989,1.5402074057020053e-8
-1.29224010782925,-1.42128345331602,-9.099266987551849e-17
-1.23051279625897,-1.42128345331602,-5.4779311524632056e-15
-1.16878548468869,-1.42128345331602,-3.010309730541511e-13
-1.10705817311841,-1.42128345331602,-1.4220333741144163e-11
-1.04533086154812,-1.42128345331602,-5.153410182653163e-10
-0.983603549977842,-1.42128345331602,-1.1468463950115878e-8
-0.92187623840756,-1.42128345331603,-1.0375818614446758e-7
-0.860148926837278,-1.42128345331603,-2.1675637984969698e-7
-0.798421615266997,-1.42128345331602,-7.948322430512695e-8
-0.736694303696715,-1.42128345331602,-7.341102716569749e-9
-0.674966992126433,-1.42128345331602,-2.987158226762515e-10
-0.613239680556151,-1.42128345331603,-7.81522563949228e-12
-0.551512368985869,-1.42128345331603,-1.6073333140178718e-13
-0.489785057415588,-1.42128345331602,-1.3678358843034854e-14
-0.428057745845306,-1.42128345331603,-7.83035522910346e-13
-0.366330434275024,-1.42128345331603,-5.424449527502226e-11
-0.304603122704743,-1.42128345331603,-3.403030604895543e-9
-0.242875811134461,-1.42128345331602,-1.6690228267308887e-7
-0.181148499564179,-1.42128345331602,-4.0633260894998195e-6
-0.119421187993897,-1.42128345331602,-1.4355517728773294e-5
-0.0576938764236152,-1.42128345331602,-3.5972263794404967e-6
0.00403343514666653,-1.42128345331602,-5.481185654316229e-6
0.0657607467169478,-1.42128345331602,-1.922825251746325e-6
0.12748805828723,-1.42128345331602,6.279053907207163e-8
0.189215369857511,-1.42128345331602,6.129482871033195e-7
0.250942681427793,-1.42128345331602,2.899406503094599e-7
0.312669992998075,-1.42128345331602,2.3917857837486228e-8
0.374397304568357,-1.42128345331602,3.1399637477748737e-9
0.436124616138638,-1.42128345331602,2.5952251656320613e-9
0.49785192770892,-1.42128345331602,1.0526095955760077e-9
